S.No.,State Code,State Name (In English),District Code,District Name (In English),Development Block Code,Development Block Version,Development Block Name (In English),Development Block Name (In Local)
5542,36,Telangana,685,Kamareddy,7214,3,Rajampet,రాజంపేట
5543,36,Telangana,685,Kamareddy,7248,4,Ramareddy,రామారెడ్డి
5544,36,Telangana,685,Kamareddy,5447,4,Sadasivanagar,సదాశివ్ నగర్
5545,36,Telangana,685,Kamareddy,5449,3,Tadwai,తాడ్వాయి
5546,36,Telangana,685,Kamareddy,5453,2,Yellareddy,ఎల్లారెడ్డి
5547,36,Telangana,508,Karimnagar,5000,1,Chigurumamidi,చిగురుమామిడి
5548,36,Telangana,508,Karimnagar,5001,1,Choppadandi,చొప్పదండి
5549,36,Telangana,508,Karimnagar,7206,2,Ellandakunta,ఇల్లంతకుంట
5550,36,Telangana,508,Karimnagar,5008,1,Gangadhara,గంగాధర
5551,36,Telangana,508,Karimnagar,7205,5,Ganneruvaram,గన్నేరువరం
5552,36,Telangana,508,Karimnagar,5011,1,Huzurabad,హుజురాబాద్
5553,36,Telangana,508,Karimnagar,5014,3,Jammikunta,జమ్మికుంట
5554,36,Telangana,508,Karimnagar,5018,5,Karimnagar Rural,కరీంనగర్ రూరల్
5555,36,Telangana,508,Karimnagar,7215,3,Karimnagar Rural I,కరీంనగర్ రూరల్-I
5556,36,Telangana,508,Karimnagar,7204,2,Kothapally,కొత్తపల్లి
5557,36,Telangana,508,Karimnagar,5029,1,Manakondur,మానకొండూర్
5558,36,Telangana,508,Karimnagar,5040,1,Ramadugu,రామడుగు
5559,36,Telangana,508,Karimnagar,5044,1,Shankarapatnam,శంకరపట్నం
5560,36,Telangana,508,Karimnagar,5048,1,Thimmapur (L.M.D.),తిమ్మాపూర్(L.M.D)
5561,36,Telangana,508,Karimnagar,5049,1,Veenavanka,వీణవంక
5562,36,Telangana,508,Karimnagar,5042,2,V. Saidapur,వి.సైదాపూర్
5563,36,Telangana,509,Khammam,5057,1,Bonakal,బోనకల్
5564,36,Telangana,509,Khammam,5061,1,Chinthakani,చింతకాని
5565,36,Telangana,509,Khammam,5065,1,Enkoor,ఏనుకూరు
5566,36,Telangana,509,Khammam,5069,1,Kallur,కల్లూరు
5567,36,Telangana,509,Khammam,5070,1,Kamepally,కామేపల్లి
5568,36,Telangana,509,Khammam,5071,3,Khammam (Rural),ఖమ్మం రూరల్
5569,36,Telangana,509,Khammam,5072,3,Khammam (Urban),ఖమ్మం అర్బన్
5570,36,Telangana,509,Khammam,5073,1,Konijerla,కొణిజర్ల
5571,36,Telangana,509,Khammam,5077,1,Kusumanchi,కూసుమంచి
5572,36,Telangana,509,Khammam,5078,1,Madhira,మధిర
5573,36,Telangana,509,Khammam,5080,1,Mudigonda,ముదిగొండ
5574,36,Telangana,509,Khammam,5082,1,Nelakondapally,నేలకొండపల్లి
5575,36,Telangana,509,Khammam,5084,1,Penubally,పెనుబల్లి
5576,36,Telangana,509,Khammam,7258,3,Raghunadhapalem,రఘునాథపాలెం
5577,36,Telangana,509,Khammam,5086,2,Sathupally,సత్తుపల్లి
5578,36,Telangana,509,Khammam,5087,1,Singareni,సింగరేణి
5579,36,Telangana,509,Khammam,5089,1,Thallada,తల్లాడ
5580,36,Telangana,509,Khammam,5090,1,Thirumalayapalem,తిరుమలాయపాలెం
5581,36,Telangana,509,Khammam,5093,1,Vemsoor,వేంసూరు
5582,36,Telangana,509,Khammam,5096,1,Wyra,వైరా
5583,36,Telangana,509,Khammam,5098,1,Yerrupalem,ఎర్రుపాలెం
5584,36,Telangana,699,Kumuram Bheem Asifabad,4635,2,Asifabad,ఆసిఫాబాద్
5585,36,Telangana,699,Kumuram Bheem Asifabad,4637,6,Bejjur,బెజ్జూర్
5586,36,Telangana,699,Kumuram Bheem Asifabad,7203,4,Chintalamanepally,చింతాల మానెపల్లి
5587,36,Telangana,699,Kumuram Bheem Asifabad,4644,2,Dahegaon,దహెగాం
5588,36,Telangana,699,Kumuram Bheem Asifabad,4651,2,Jainoor,జైనూర్
5589,36,Telangana,699,Kumuram Bheem Asifabad,4655,4,Kagaznagar,కాగజ్ నగర్
5590,36,Telangana,699,Kumuram Bheem Asifabad,4657,2,Kerameri,కెరమెరి
5591,36,Telangana,699,Kumuram Bheem Asifabad,4660,4,Kouthala,కౌటాల
5592,36,Telangana,699,Kumuram Bheem Asifabad,7201,3,Lingapur,లింగాపూర్
5593,36,Telangana,699,Kumuram Bheem Asifabad,7202,3,Penchicalpet,పెంచికల్ పేట్
5594,36,Telangana,699,Kumuram Bheem Asifabad,4674,2,Rebbena,రెబ్బెన
5595,36,Telangana,699,Kumuram Bheem Asifabad,4676,4,Sirpur (T),సిర్పూర్ (టి)
5596,36,Telangana,699,Kumuram Bheem Asifabad,4677,4,Sirpur (U),సిర్పూర్ ( యు )
5597,36,Telangana,699,Kumuram Bheem Asifabad,4682,4,Tiryani,తిర్యాని
5598,36,Telangana,699,Kumuram Bheem Asifabad,4685,2,Wankidi,వాంకిడి
5599,36,Telangana,688,Mahabubabad,5055,2,Bayyaram,బయ్యారం
5600,36,Telangana,688,Mahabubabad,7256,3,Chinnagudur,చిన్నగూడూర్
5601,36,Telangana,688,Mahabubabad,7257,3,Danthalapalle,దంతాలపల్లి
5602,36,Telangana,688,Mahabubabad,5665,3,Dornakal,డోర్నకల్
5603,36,Telangana,688,Mahabubabad,7216,2,Gangaram,గంగారం
5604,36,Telangana,688,Mahabubabad,5066,2,Garla,గార్ల
5605,36,Telangana,688,Mahabubabad,5672,2,Gudur,గూడూర్
5606,36,Telangana,688,Mahabubabad,7579,2,Inugurthy,ఇనుగుర్తి
5607,36,Telangana,688,Mahabubabad,5676,3,Kesamudram,కేసముద్రం
5608,36,Telangana,688,Mahabubabad,5679,3,Kothagudem,కొత్తగూడ
5609,36,Telangana,688,Mahabubabad,5680,5,Kuravi,కురవి
5610,36,Telangana,688,Mahabubabad,5683,3,Mahbubabad,మహబూబాబాద్
5611,36,Telangana,688,Mahabubabad,5685,4,Maripeda,మరిపెడ
5612,36,Telangana,688,Mahabubabad,5689,6,Nallikudur,నెల్లికుదురు
5613,36,Telangana,688,Mahabubabad,5692,5,Narsimhulapet,నర్సింహులపేట
5614,36,Telangana,688,Mahabubabad,7217,2,Peddavangara,పెద్దవంగర
5615,36,Telangana,688,Mahabubabad,7580,2,Seerole,సీరోల్
5616,36,Telangana,688,Mahabubabad,5703,3,Thorrur,తొర్రూర్
5617,36,Telangana,512,Mahabubnagar,5204,3,Addakal,అడ్డాకల్
5618,36,Telangana,512,Mahabubnagar,5210,3,Balanagar,బాలానగర్
5619,36,Telangana,512,Mahabubnagar,5212,1,Bhoothpur,బూత్పూర్
5620,36,Telangana,512,Mahabubnagar,5215,2,Chinnachintakunta,చిన్నచింతకుంట
5621,36,Telangana,512,Mahabubnagar,5217,2,Devarakadara,దేవరకద్ర
5622,36,Telangana,512,Mahabubnagar,5515,3,Gandeed,గండీడ్
5623,36,Telangana,512,Mahabubnagar,5226,1,Hanwada,హన్వాడ
5624,36,Telangana,512,Mahabubnagar,5228,1,Jadcherla,జడ్చర్ల
5625,36,Telangana,512,Mahabubnagar,5233,1,Koilkonda,కోయిల్ కోండ
5626,36,Telangana,512,Mahabubnagar,7581,1,Koukuntla,కౌకుంట్ల
5627,36,Telangana,512,Mahabubnagar,7329,2,Mahabubnagar Urban,మహబూబ్ నగర్ (అర్బన్)
5628,36,Telangana,512,Mahabubnagar,5243,3,Mahbubnagar Rural,మహబూబ్ నగర్ (రూరల్)
5629,36,Telangana,512,Mahabubnagar,5247,3,Midjil,మిడ్జిల్
5630,36,Telangana,512,Mahabubnagar,7505,1,Mohammadabad,
5631,36,Telangana,512,Mahabubnagar,7219,2,Moosapet,మూసాపేట్
5632,36,Telangana,512,Mahabubnagar,5251,5,Nawabpet,నవాబ్ పేట
5633,36,Telangana,512,Mahabubnagar,7276,2,Rajapur,రాజాపూర్
5634,36,Telangana,684,Mancherial,4639,3,Bellampally,బెల్లంపల్లి
5635,36,Telangana,684,Mancherial,7192,2,Bheemaram,భీమారం
5636,36,Telangana,684,Mancherial,4641,5,Bheemini,భీమిని
5637,36,Telangana,684,Mancherial,4643,2,Chennur,చెన్నూర్
5638,36,Telangana,684,Mancherial,4645,2,Dandepally,దండెపల్లి
5639,36,Telangana,684,Mancherial,7194,2,Hajipur,హజిపూర్
5640,36,Telangana,684,Mancherial,4652,4,Jaipur,జైపూర్
5641,36,Telangana,684,Mancherial,4653,2,Jannaram,జన్నారం
5642,36,Telangana,684,Mancherial,7195,4,Kannepally,కన్నేపల్లి
5643,36,Telangana,684,Mancherial,4656,2,Kasipet,కాసిపేట్
5644,36,Telangana,684,Mancherial,4659,2,Kotapally,కోటపల్లి
5645,36,Telangana,684,Mancherial,4665,3,Luxettipet,లక్సెట్టిపేట్
5646,36,Telangana,684,Mancherial,4667,6,Mancherial,మంచిర్యాల్
5647,36,Telangana,684,Mancherial,4668,3,Mandamarri,మందమర్రి
5648,36,Telangana,684,Mancherial,7193,1,Naspur,నస్పూరు
5649,36,Telangana,684,Mancherial,4671,2,Nennel,నెన్నెల్
5650,36,Telangana,684,Mancherial,4680,2,Tandur,తాండూర్
5651,36,Telangana,684,Mancherial,4684,4,Vemanpally,వేమన్ పల్లి
5652,36,Telangana,513,Medak,5267,1,Alladurg,అల్లాదుర్గ్
5653,36,Telangana,513,Medak,5269,4,Chegunta,చేగుంట
5654,36,Telangana,513,Medak,7266,1,Chilpched,చిలపు చెడు
5655,36,Telangana,513,Medak,7262,2,Havelighanapur,హవెలి ఘనాపూర్
5656,36,Telangana,513,Medak,5283,2,Kowdipalli,కౌడిపల్లి
5657,36,Telangana,513,Medak,5284,1,Kulcharam,కుల్చారం
5658,36,Telangana,513,Medak,7265,3,Manoharabad,మనోహరాబాద్
5659,36,Telangana,513,Medak,7504,1,Masaipet,
5660,36,Telangana,513,Medak,5286,3,Medak,మెదక్
5661,36,Telangana,513,Medak,5292,1,Narsapur,నర్సాపూర్
5662,36,Telangana,513,Medak,7264,3,Narsingi,నర్సింగి
5663,36,Telangana,513,Medak,7263,2,Nizampet,నిజాంపేట్
5664,36,Telangana,513,Medak,5294,1,Papannapet,పాపన్నపేట్
5665,36,Telangana,513,Medak,5298,3,Ramayampet,రామాయంపేట
5666,36,Telangana,513,Medak,5300,1,Regode,రేగోడు
5667,36,Telangana,513,Medak,5303,2,Shankarampet[A],శంకరంపేట్ (ఎ)
5668,36,Telangana,513,Medak,5304,3,Shankarampet[R],శంకరంపేట(ఆర్)
5669,36,Telangana,513,Medak,5305,2,Shivampet,శివంపేట్ 
5670,36,Telangana,513,Medak,5307,1,Tekmal,టేక్మాల్
5671,36,Telangana,513,Medak,5309,3,Tupran,తూప్రాన్
5672,36,Telangana,513,Medak,5311,2,Yeldurthy,ఎల్దుర్తి
5673,36,Telangana,700,Medchal Malkajgiri,7338,1,Alwal,అల్వాల్
5674,36,Telangana,700,Medchal Malkajgiri,7298,1,Bachupally,బాచుపల్లి
5675,36,Telangana,700,Medchal Malkajgiri,7339,1,Balanagar,బాలానగర్
5676,36,Telangana,700,Medchal Malkajgiri,7220,1,Dundigal Gandimaisamma,దుండిగల్ గండిమైసమ్మ
5677,36,Telangana,700,Medchal Malkajgiri,5516,3,Ghatkesar,ఘట్కేసర్
5678,36,Telangana,700,Medchal Malkajgiri,7297,1,Kapra,కాప్రా
5679,36,Telangana,700,Medchal Malkajgiri,5520,4,Keesara,కీసర
5680,36,Telangana,700,Medchal Malkajgiri,7341,1,Kukatpally,కూకట్ పల్లి
5681,36,Telangana,700,Medchal Malkajgiri,7340,1,Malkajgiri,మల్కాజగిరి
5682,36,Telangana,700,Medchal Malkajgiri,5525,2,Medchal,మేడ్చల్
5683,36,Telangana,700,Medchal Malkajgiri,7221,1,Medipally,మేడిపల్లి
5684,36,Telangana,700,Medchal Malkajgiri,7353,1,Muduchinthalapally,ముడుచింతలపల్లి
5685,36,Telangana,700,Medchal Malkajgiri,5532,3,Quthbullapur,ఖుతుబుల్లాపూర్
5686,36,Telangana,700,Medchal Malkajgiri,5536,4,Shamirpet,షామీర్ పేట్
5687,36,Telangana,700,Medchal Malkajgiri,7342,1,Uppal,ఉప్పల్
5688,36,Telangana,720,Mulugu,5667,5,Eturnagaram,ఏటూర్ నాగారం
5689,36,Telangana,720,Mulugu,5671,3,Govindaraopet,గోవిందరావుపేట
5690,36,Telangana,720,Mulugu,7253,3,Kannaigudem,కన్నాయిగూడెం
5691,36,Telangana,720,Mulugu,7582,1,Mallampally,మల్లంపల్లి
5692,36,Telangana,720,Mulugu,5684,3,Mangapet,మంగపేట
5693,36,Telangana,720,Mulugu,5687,4,Mulug,ములుగు
5694,36,Telangana,720,Mulugu,5702,3,Tadvai,తాడ్వాయి (సమ్మక్క సారక్క)
5695,36,Telangana,720,Mulugu,5704,3,Venkatapur,వెంకటాపూర్
5696,36,Telangana,720,Mulugu,5094,3,Venkatapuram,వెంకటాపురం
5697,36,Telangana,720,Mulugu,5095,3,Wazeed,వాజేడు
5698,36,Telangana,694,Nagarkurnool,5203,2,Achampeta,అచ్చం పేట
5699,36,Telangana,694,Nagarkurnool,5208,4,Amrabad,అమ్రాబాద్
5700,36,Telangana,694,Nagarkurnool,5211,2,Balmoor,బల్మూర్
5701,36,Telangana,694,Nagarkurnool,5213,2,Bijinapalle,బిజినేపల్లి
5702,36,Telangana,694,Nagarkurnool,7283,5,Charakonda,చారకోండ
5703,36,Telangana,694,Nagarkurnool,5229,3,Kalwakurthy,కల్వకుర్తి
5704,36,Telangana,694,Nagarkurnool,5231,3,Kodair,కోడేరు
5705,36,Telangana,694,Nagarkurnool,5234,4,Kollapur,కొల్లాపూర్
5706,36,Telangana,694,Nagarkurnool,5239,2,Lingal,లింగాల్
5707,36,Telangana,694,Nagarkurnool,5248,4,Nagarkurnool,నాగర్ కర్నూల్
5708,36,Telangana,694,Nagarkurnool,7284,2,Padara,పదర
5709,36,Telangana,694,Nagarkurnool,5254,2,Peddakothapalle,పెద్దకొత్తపల్లి
5710,36,Telangana,694,Nagarkurnool,7282,5,Pentlavelli,పెంట్లవెల్లి
5711,36,Telangana,694,Nagarkurnool,5256,3,Tadoor,తాడూరు
5712,36,Telangana,694,Nagarkurnool,5258,2,Telkapalle,తెల్కపల్లి
5713,36,Telangana,694,Nagarkurnool,5259,2,Thimmajipeta,తిమ్మాజీపేట్
5714,36,Telangana,694,Nagarkurnool,5260,2,Uppununthala,ఉప్పునూతల
5715,36,Telangana,694,Nagarkurnool,7303,3,Urkonda,ఊర్కొండ
5716,36,Telangana,694,Nagarkurnool,5262,5,Vangoor,వంగూరు
5717,36,Telangana,694,Nagarkurnool,5264,6,Veldanda,వేల్దండ
5718,36,Telangana,514,Nalgonda,7287,2,Adavidevulapalli,అడవిదేవులపల్లి
5719,36,Telangana,514,Nalgonda,5314,2,Anumula,అనుముల
5720,36,Telangana,514,Nalgonda,5320,3,Chandampet,చందంపేట
5721,36,Telangana,514,Nalgonda,5321,2,Chandur,చందూర్
5722,36,Telangana,514,Nalgonda,5323,1,Chintha Pally,చింతపల్లి
5723,36,Telangana,514,Nalgonda,5324,1,Chityala,చిట్యాల
5724,36,Telangana,514,Nalgonda,5327,3,Dameracherla,దామెరచర్ల
5725,36,Telangana,514,Nalgonda,5328,3,Devarakonda,దేవరకొండ
5726,36,Telangana,514,Nalgonda,7583,2,Gattuppal,గట్టుప్పల్
5727,36,Telangana,514,Nalgonda,7584,1,Gudipally,గుడిపల్లి
5728,36,Telangana,514,Nalgonda,5331,1,Gundlapally (Dindi),గుండ్లపల్లి
5729,36,Telangana,514,Nalgonda,5332,1,Gurrampode,గుర్రంపూడ్
5730,36,Telangana,514,Nalgonda,5335,1,Kanagal,కనగల్
5731,36,Telangana,514,Nalgonda,5336,1,Kattangoor,కట్టంగూర్
5732,36,Telangana,514,Nalgonda,5337,1,Kethe Pally,కేతేపల్లి
5733,36,Telangana,514,Nalgonda,7288,2,Konda Mallepally,కౌండమల్లెపల్లి
5734,36,Telangana,514,Nalgonda,7222,6,Madugulapally,మడుగులపల్లి
5735,36,Telangana,514,Nalgonda,5340,3,Marriguda,మర్రిగూడ
5736,36,Telangana,514,Nalgonda,5343,1,Miryalaguda,మిర్యాలగూడ
5737,36,Telangana,514,Nalgonda,5347,2,Munugode,మునుగోడు
5738,36,Telangana,514,Nalgonda,5349,1,Nakrekal,నకిరేకల్
5739,36,Telangana,514,Nalgonda,5350,2,Nalgonda,నల్లగొండ
5740,36,Telangana,514,Nalgonda,5351,1,Nampally,నాంపల్లి
5741,36,Telangana,514,Nalgonda,5353,1,Narketpally,నార్కెట్ పల్లి
5742,36,Telangana,514,Nalgonda,7289,3,Neredugommu,నేరెడుగొమ్ము
5743,36,Telangana,514,Nalgonda,5355,3,Nidamanoor,నిడమనూరు
5744,36,Telangana,514,Nalgonda,5357,5,Pedda Adiserlapally,పెద్ద అడిశర్లపల్లి
5745,36,Telangana,514,Nalgonda,5358,3,Peddavoora,పెద్దవూర
5746,36,Telangana,514,Nalgonda,5363,1,Shali Gouraram,శాలిగౌరారం
5747,36,Telangana,514,Nalgonda,5365,2,Thipparthi,తిప్పర్తి
5748,36,Telangana,514,Nalgonda,7223,4,Tirumalagiri Sagar,తిరుమలగిరి సాగర్
5749,36,Telangana,514,Nalgonda,5367,2,Tripuraram,త్రిపురారం
5750,36,Telangana,514,Nalgonda,5370,2,Vemula Pally,వేములపల్లి
5751,36,Telangana,721,Narayanpet,5216,3,Damaragidda,దామర్ గిద్ద
5752,36,Telangana,721,Narayanpet,5218,5,Dhanwada,దన్వాడ
5753,36,Telangana,721,Narayanpet,7586,1,Gundumal,గుండుమాల్
5754,36,Telangana,721,Narayanpet,5236,4,Kosgi,కోస్గి
5755,36,Telangana,721,Narayanpet,7585,1,Kothapalle,కొత్తపల్లె
5756,36,Telangana,721,Narayanpet,7218,3,Krishna,కృష్ణ
5757,36,Telangana,721,Narayanpet,5240,4,Maddur,మద్దూర్
5758,36,Telangana,721,Narayanpet,5242,3,Maganoor,మాగనూరు
5759,36,Telangana,721,Narayanpet,5244,2,Makthal,మఖ్తల్
5760,36,Telangana,721,Narayanpet,7277,3,Marikal,మరికల్
5761,36,Telangana,721,Narayanpet,5249,3,Narayanpet,నారయణ పేట్
5762,36,Telangana,721,Narayanpet,5250,3,Narva,నర్వ
5763,36,Telangana,721,Narayanpet,5261,3,Utkoor,ఉట్కురు
5764,36,Telangana,680,Nirmal,7200,2,Basar,బాసర
5765,36,Telangana,680,Nirmal,4640,3,Bhainsa,భైంసా
5766,36,Telangana,680,Nirmal,7198,2,Dasturabad,దస్తూరబాద్
5767,36,Telangana,680,Nirmal,4646,8,Dilawarpur,దిలావర్ పూర్
5768,36,Telangana,680,Nirmal,4654,5,Kaddam (Peddur),కడం పెద్దూర్
5769,36,Telangana,680,Nirmal,4658,7,Khanapur,ఖానాపూర్
5770,36,Telangana,680,Nirmal,4661,2,Kubeer,కుబీర్
5771,36,Telangana,680,Nirmal,4662,4,Kuntala,కుంటాల
5772,36,Telangana,680,Nirmal,4663,4,Laxmanchanda,లక్ష్మణ్ చాంద
5773,36,Telangana,680,Nirmal,4664,3,Lokeswaram,లోకేశ్వరం
5774,36,Telangana,680,Nirmal,4666,2,Mamda,మామడ
5775,36,Telangana,680,Nirmal,4669,5,Mudhole,ముధోల్
5776,36,Telangana,680,Nirmal,7197,3,Narsapur G,నర్సాపూర్ (జి)
5777,36,Telangana,680,Nirmal,4673,7,Nirmal,నిర్మల్
5778,36,Telangana,680,Nirmal,7336,2,Nirmal Rural,నిర్మల్ రూరల్
5779,36,Telangana,680,Nirmal,7199,2,Pembi,పెంబి
5780,36,Telangana,680,Nirmal,4675,3,Sarangapur,సారంగపూర్
5781,36,Telangana,680,Nirmal,7196,4,Soan,సోన్
5782,36,Telangana,680,Nirmal,4681,2,Tanur,తానూర్
5783,36,Telangana,516,Nizamabad,7587,3,Aloor,ఆలూర్
5784,36,Telangana,516,Nizamabad,5418,3,Armur,ఆర్మూర్
5785,36,Telangana,516,Nizamabad,5419,6,Balkonda,బాల్కోండ
5786,36,Telangana,516,Nizamabad,5421,1,Bheemgal,భీంగల్
5787,36,Telangana,516,Nizamabad,5425,6,Bodhan,బోధన్
5788,36,Telangana,516,Nizamabad,7351,1,Chandur,చందూర్
5789,36,Telangana,516,Nizamabad,5426,6,Dharpalle,ధర్ పల్లి
5790,36,Telangana,516,Nizamabad,5427,6,Dichpalle,డిచ్ పల్లి
5791,36,Telangana,516,Nizamabad,7588,1,Donkeshwar,డొంకేశ్వర్
5792,36,Telangana,516,Nizamabad,7243,7,Indalwai,ఇందల్ వాయి
5793,36,Telangana,516,Nizamabad,5430,1,Jakranpalle,జక్రాన్ పల్లి
5794,36,Telangana,516,Nizamabad,5433,2,Kammarapalle,కమ్మర్ పల్లి
5795,36,Telangana,516,Nizamabad,5434,4,Kotgiri,కోటగిరి
5796,36,Telangana,516,Nizamabad,5438,4,Makloor,మక్లూర్
5797,36,Telangana,516,Nizamabad,7244,2,Mendora,మెండొర
5798,36,Telangana,516,Nizamabad,5439,3,Mortad,మోర్తాడ్
5799,36,Telangana,516,Nizamabad,7350,1,Mosara,మోస్రా
5800,36,Telangana,516,Nizamabad,7224,2,Mugpal,ముగ్పాల్
5801,36,Telangana,516,Nizamabad,7245,2,Mupkal,ముప్ కాల్
5802,36,Telangana,516,Nizamabad,5441,2,Nandipet,నందిపేట్
5803,36,Telangana,516,Nizamabad,5442,1,Navipet,నవీపేట్
5804,36,Telangana,516,Nizamabad,7242,1,Nizamabad North,నిజామాబాదు నార్త్
5805,36,Telangana,516,Nizamabad,5443,6,Nizamabad Rural,నిజామాబాదు రూరల్
5806,36,Telangana,516,Nizamabad,7330,2,Nizamabad South,నిజామాబాదు సౌత్
5807,36,Telangana,516,Nizamabad,7589,1,Pothangal,పొతంగల్
5808,36,Telangana,516,Nizamabad,5446,1,Renjal,రేంజల్
5809,36,Telangana,516,Nizamabad,7247,3,Rudrur,రుద్రూర్
5810,36,Telangana,516,Nizamabad,7590,3,Saloora,సలూరా
5811,36,Telangana,516,Nizamabad,5448,2,Sirkonda,సిరికోండ
5812,36,Telangana,516,Nizamabad,5450,5,Varni,వర్ని
5813,36,Telangana,516,Nizamabad,5451,1,Velpur,వేల్పూర్
5814,36,Telangana,516,Nizamabad,5452,1,Yedapalle,ఎడపల్లి
5815,36,Telangana,516,Nizamabad,7246,2,Yergatla,ఎర్ గట్ల
5816,36,Telangana,682,Peddapalli,7235,3,Anthergaon,అంతర్ గాం
5817,36,Telangana,682,Peddapalli,5003,3,Dharmaram,ధర్మారం
5818,36,Telangana,682,Peddapalli,5004,2,Eligaid,ఎలిగేడు
5819,36,Telangana,682,Peddapalli,5015,3,Julapalli,జూలపల్లి
5820,36,Telangana,682,Peddapalli,5017,8,Kamanpur,కమాన్ పూర్
5821,36,Telangana,682,Peddapalli,5030,2,Manthani,మంథని
5822,36,Telangana,682,Peddapalli,5035,4,Mutharam (Manthani),ముత్తారం(మంథని)
5823,36,Telangana,682,Peddapalli,5036,2,Odela,ఓదెల
5824,36,Telangana,682,Peddapalli,7236,7,Palakurthy,పాలకుర్తి
5825,36,Telangana,682,Peddapalli,5037,2,Peddapalli,పెద్దపల్లి
5826,36,Telangana,682,Peddapalli,7237,5,Ramagiri,రామగిరి
5827,36,Telangana,682,Peddapalli,5041,9,Ramagundam,రామగుండం
5828,36,Telangana,682,Peddapalli,5046,2,Srirampur,శ్రీ రాంపూర్
5829,36,Telangana,682,Peddapalli,5047,2,Sulthanabad,సుల్తానాబాద్
5830,36,Telangana,683,Rajanna Sircilla,4998,3,Boinpalli,బోయినపల్లి
5831,36,Telangana,683,Rajanna Sircilla,4999,4,Chandurthi,చందుర్తి
5832,36,Telangana,683,Rajanna Sircilla,5006,3,Ellanthakunta,ఇల్లంతకుంట
5833,36,Telangana,683,Rajanna Sircilla,5007,2,Gambhiraopet,గంభీరావు పేట
5834,36,Telangana,683,Rajanna Sircilla,5023,2,Konaraopet,కోనరావు పేట
5835,36,Telangana,683,Rajanna Sircilla,5033,2,Mustabad,ముస్తాబాద్
5836,36,Telangana,683,Rajanna Sircilla,7240,2,Rudrangi,రుద్రంగి
5837,36,Telangana,683,Rajanna Sircilla,5045,4,Sircilla,సిరిసిల్ల
5838,36,Telangana,683,Rajanna Sircilla,7238,2,Thangallapalli,తంగళ్ల పల్లి
5839,36,Telangana,683,Rajanna Sircilla,7241,2,Veernapalli,వీర్న పల్లి
5840,36,Telangana,683,Rajanna Sircilla,5051,6,Vemulawada,వేములవాడ
5841,36,Telangana,683,Rajanna Sircilla,7239,3,Vemulawada Rural,వేములవాడ రూరల్
5842,36,Telangana,683,Rajanna Sircilla,5052,4,Yellareddipet,యెల్లరెడ్డి పేట్
5843,36,Telangana,518,Ranga Reddy,7299,3,Abdullapurmet,అబ్దుల్లాపూర్మెట్
5844,36,Telangana,518,Ranga Reddy,5207,3,Amangal,అమంగల్
5845,36,Telangana,518,Ranga Reddy,7305,1,Balapur,బాలాపూర్
5846,36,Telangana,518,Ranga Reddy,5512,1,Chevella,చేవెళ్ళ
5847,36,Telangana,518,Ranga Reddy,5221,2,Farooqnagar,ఫరూఖ్ నగర్
5848,36,Telangana,518,Ranga Reddy,7300,1,Gandipet,గండిపెట్
5849,36,Telangana,518,Ranga Reddy,5517,4,Hayathnagar,హయత్ నగర్
5850,36,Telangana,518,Ranga Reddy,5518,2,Ibrahimpatnam,ఇబ్రహీంపట్నం
5851,36,Telangana,518,Ranga Reddy,7335,3,Jilled Chowdergudem,జిల్లెడ్ చౌదెర్గూడెం
5852,36,Telangana,518,Ranga Reddy,7225,3,Kadthal,కడ్తాల్
5853,36,Telangana,518,Ranga Reddy,5519,1,Kandukur,కందుకూరు
5854,36,Telangana,518,Ranga Reddy,5230,2,Keshampeta,కేశంపేట
5855,36,Telangana,518,Ranga Reddy,5235,4,Kondurg,కోందుర్గు
5856,36,Telangana,518,Ranga Reddy,5238,4,Kothur,కోత్తూర్
5857,36,Telangana,518,Ranga Reddy,5241,2,Madgul,మాడ్గుల
5858,36,Telangana,518,Ranga Reddy,5522,2,Maheshwaram,మహేశ్వరం
5859,36,Telangana,518,Ranga Reddy,5523,2,Manchal,మంచాల్
5860,36,Telangana,518,Ranga Reddy,5526,1,Moinabad,మోయినా బాద్
5861,36,Telangana,518,Ranga Reddy,7301,2,Nandigama,నందిగామ
5862,36,Telangana,518,Ranga Reddy,5533,2,Rajendranagar,రాజేంద్ర నగర్
5863,36,Telangana,518,Ranga Reddy,5534,2,Saroornagar,సరూర్ నగర్
5864,36,Telangana,518,Ranga Reddy,7302,2,Serilingampally,శేరిలింగంపల్లి
5865,36,Telangana,518,Ranga Reddy,5535,1,Shabad,షాబాద్
5866,36,Telangana,518,Ranga Reddy,5537,1,Shamshabad,శంషాబాద్
5867,36,Telangana,518,Ranga Reddy,5538,1,Shankarpally,శంకర్ పల్లి
5868,36,Telangana,518,Ranga Reddy,5257,3,Talakondapalle,తలకోండపల్లి
5869,36,Telangana,518,Ranga Reddy,5541,1,Yacharam,యాచారం
5870,36,Telangana,691,Sangareddy,7268,2,Ameenpur,అమిన్ పూర్
5871,36,Telangana,691,Sangareddy,5268,2,Andole,ఆందోల్
5872,36,Telangana,691,Sangareddy,7502,1,Chowtakur,
5873,36,Telangana,691,Sangareddy,7269,2,Gummadidala,గుమ్మడిదల
5874,36,Telangana,691,Sangareddy,5274,2,Hathnoora,హత్నూర
5875,36,Telangana,691,Sangareddy,5276,2,Jharasangam,ఝరాసంఘం
5876,36,Telangana,691,Sangareddy,5277,4,Jinnaram,జిన్నారం
